person_id_random,gender,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed,local_access_time,first_access_signup_gap,country_name,city_name,money_in_amount,money_in_times,money_out_amount,money_out_times,age
5495666685.0,M,551.0,4,10.0,own_home,3,6.0,high_school,6000.0,weekly,friend,yes,daily,married,yes,1.0,409.0,Tanzania,Dar es Salaam,26860.0,2.0,36401.0,28.0,39.7589041096
7337409978.0,M,1017.0,5+,11.0,pay_rent,5+,11.0,high_school,26010.0,monthly,facebook,no,daily,married,yes,5.0,284.0,Tanzania,,21270.0,10.0,19535.0,20.0,39.1945205479
6507014956.0,M,429.0,3,5.0,own_home,0,7.0,high_school,200.0,daily,facebook,no,few_times_a_month,single,yes,2.0,276.0,Tanzania,,28240.0,3.0,7240.0,7.0,30.9452054795
1181013496.0,M,954.0,3,6.0,pay_rent,,,high_school,15000.0,monthly,google_play_store,no,daily,married,no,1.0,273.0,Tanzania,Dar es Salaam,8080.0,10.0,12767.0,20.0,23.0712328767
4030617594.0,F,229.0,2,3.0,pay_rent,,,college,3000.0,daily,facebook,yes,few_times_a_week,married,no,2.0,336.0,Tanzania,,62340.0,25.0,9811.0,5.0,28.9808219178
4883399518.0,M,1137.0,1,5.0,pay_rent,1,0.0,college,15000.0,monthly,friend,yes,daily,single,yes,1.0,364.0,Tanzania,,400.0,1.0,225.0,1.0,26.8657534247
9443631847.0,M,2477.0,5+,4.0,pay_rent,5+,0.0,high_school,1000.0,daily,friend,no,daily,married,yes,8.0,284.0,Tanzania,,9770.0,8.0,10457.0,8.0,40.3561643836
4581264233.0,M,396.0,3,11.0,other,3,10.0,college,15000.0,monthly,friend,yes,few_times_a_week,long-term,yes,1.0,275.0,Tanzania,,17955.0,10.0,3827.0,8.0,32.5945205479
3263728602.0,M,1120.0,5+,10.0,student_housing,5+,10.0,college,100000.0,monthly,friend,no,daily,married,yes,4.0,331.0,Tanzania,,142750.0,10.0,128788.0,20.0,33.0328767123
1616151767.0,M,333.0,2,2.0,pay_rent,3,2.0,college,12000.0,monthly,friend,no,few_times_a_week,long-term,yes,1.0,278.0,Tanzania,,25070.0,15.0,0.0,0.0,30.5671232877
9588203897.0,F,726.0,5+,10.0,pay_rent,5+,1.0,college,1500.0,daily,friend,no,daily,single,yes,1.0,374.0,Tanzania,,14540.0,6.0,1780.0,5.0,35.6630136986
2003808034.0,M,4999.0,2,0.0,pay_rent,3,2.0,college,70000.0,monthly,google_play_store,no,few_times_a_week,single,yes,1.0,395.0,Tanzania,Dar es Salaam,59230.0,22.0,84043.0,8.0,28.3890410959
9649964299.0,M,207.0,3,4.0,pay_rent,,,college,30000.0,monthly,facebook,no,daily,long-term,no,3.0,281.0,Tanzania,,15350.0,13.0,27280.0,13.0,38.6164383562
6680195461.0,M,206.0,5+,11.0,own_home,5+,11.0,high_school,30000.0,monthly,family,no,few_times_a_week,married,yes,2.0,368.0,Tanzania,,69850.0,16.0,11836.0,14.0,43.7260273973
9754677030.0,F,781.0,2,4.0,own_home,,,college,4000.0,weekly,facebook,no,few_times_a_week,married,no,3.0,317.0,Tanzania,,26073.0,23.0,10503.0,7.0,32.9260273973
6055146943.0,M,4992.0,1,3.0,pay_rent,1,4.0,college,11000.0,monthly,friend,no,few_times_a_week,single,yes,,,,,,,,,30.4794520548
3335172180.0,M,524.0,1,0.0,pay_rent,0,8.0,college,14500.0,monthly,friend,no,few_times_a_month,married,yes,7.0,285.0,Tanzania,,19300.0,14.0,33324.0,16.0,29.0684931507
3631351360.0,M,116.0,3,4.0,pay_rent,5+,4.0,college,50000.0,monthly,google_play_store,no,few_times_a_week,married,yes,2.0,339.0,Tanzania,,5300.0,5.0,26810.0,25.0,32.2301369863
7803964963.0,M,1235.0,4,1.0,pay_rent,2,3.0,high_school,14000.0,monthly,google_play_store,no,daily,married,yes,1.0,415.0,Tanzania,Dar es Salaam,38500.0,13.0,79491.0,17.0,29.8301369863
7459525133.0,M,219.0,4,8.0,with_family,3,1.0,college,50000.0,monthly,friend,no,daily,married,yes,7.0,263.0,Tanzania,,6500.0,2.0,102692.0,28.0,33.197260274
9517700838.0,F,4987.0,5+,11.0,with_family,,,high_school,5000.0,monthly,friend,no,few_times_a_week,married,no,,,,,,,,,31.6191780822
1546979501.0,F,404.0,5+,11.0,own_home,,,high_school,40000.0,monthly,friend,yes,daily,married,no,2.0,297.0,Tanzania,,86530.0,12.0,75494.0,18.0,46.3369863014
3833162176.0,M,660.0,5+,3.0,own_home,5+,4.0,college,23500.0,monthly,facebook,no,few_times_a_week,married,yes,2.0,394.0,Tanzania,,4500.0,1.0,0.0,0.0,37.2438356164
6480595561.0,M,237.0,1,11.0,pay_rent,,,college,30000.0,monthly,facebook,no,daily,alternative,no,1.0,368.0,Tanzania,,102600.0,11.0,47505.0,19.0,51.7260273973
7371265289.0,M,385.0,5+,4.0,own_home,2,4.0,college,32000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,316.0,Tanzania,,37755.0,18.0,52860.0,12.0,27.6301369863
7598871262.0,F,1170.0,3,2.0,pay_rent,,,college,8000.0,monthly,facebook,yes,few_times_a_week,single,no,1.0,356.0,Tanzania,,509040.0,26.0,2433.0,4.0,28.4575342466
3427309387.0,M,991.0,0,9.0,pay_rent,0,9.0,college,45000.0,monthly,friend,yes,daily,married,yes,1.0,367.0,Tanzania,,45500.0,3.0,39980.0,14.0,32.3424657534
2648460353.0,M,52.0,5+,3.0,pay_rent,,,college,15000.0,monthly,facebook,no,few_times_a_week,married,no,1.0,272.0,Tanzania,,37680.0,20.0,27150.0,10.0,37.1369863014
9808214543.0,F,429.0,0,4.0,pay_rent,,,college,0.0,monthly,friend,no,daily,alternative,no,1.0,253.0,Tanzania,,6500.0,8.0,20714.0,18.0,36.2054794521
7875034267.0,F,599.0,3,3.0,own_home,4,4.0,college,80000.0,monthly,google_play_store,no,daily,single,yes,2.0,288.0,Tanzania,,400.0,1.0,96525.0,22.0,28.0630136986
6356967879.0,F,160.0,3,0.0,pay_rent,4,0.0,college,60000.0,monthly,google_play_store,no,few_times_a_week,long-term,yes,1.0,265.0,Tanzania,,28850.0,12.0,75135.0,18.0,32.0
5657424461.0,M,315.0,5+,8.0,pay_rent,5+,3.0,high_school,250.0,daily,google_play_store,no,daily,married,yes,12.0,260.0,Tanzania,,26929.0,17.0,14754.0,13.0,33.4684931507
3962836465.0,M,268.0,5+,4.0,pay_rent,5+,4.0,college,20000.0,monthly,facebook,no,daily,married,yes,2.0,286.0,Tanzania,,5236.0,15.0,11527.0,15.0,37.3506849315
7526973171.0,M,1130.0,5+,6.0,pay_rent,4,7.0,college,1500.0,daily,google_play_store,no,daily,married,yes,1.0,274.0,Tanzania,,20800.0,10.0,18239.0,20.0,34.2109589041
1389690912.0,M,580.0,5+,8.0,pay_rent,4,8.0,college,3000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,363.0,Tanzania,Dar es Salaam,126200.0,13.0,111937.0,17.0,29.4739726027
4429479218.0,F,330.0,5+,10.0,pay_rent,5+,0.0,college,22550.0,monthly,google_play_store,no,daily,married,yes,6.0,370.0,Tanzania,,33500.0,13.0,40488.0,17.0,60.7178082192
8946883110.0,F,91.0,5+,3.0,pay_rent,4,4.0,college,600.0,daily,friend,no,daily,married,yes,7.0,353.0,Tanzania,,10700.0,6.0,16844.0,10.0,27.3945205479
2037137184.0,M,303.0,5+,6.0,own_home,,,high_school,1500.0,daily,friend,yes,few_times_a_week,married,no,3.0,261.0,Tanzania,Dar es Salaam,13530.0,10.0,27772.0,19.0,43.8301369863
3188570699.0,M,4999.0,4,5.0,own_home,0,8.0,college,19000.0,monthly,facebook,yes,daily,married,yes,1.0,364.0,Tanzania,,1220.0,2.0,12591.0,8.0,33.9616438356
1910843118.0,M,281.0,2,6.0,pay_rent,4,6.0,college,40000.0,monthly,friend,no,few_times_a_week,married,yes,7.0,263.0,Tanzania,,62400.0,20.0,8292.0,10.0,36.0931506849
8519412104.0,M,365.0,1,9.0,pay_rent,1,9.0,college,30000.0,monthly,friend,no,few_times_a_week,married,yes,9.0,247.0,Tanzania,,30710.0,19.0,18914.0,11.0,25.701369863
8834809018.0,F,2662.0,4,10.0,pay_rent,2,3.0,college,28000.0,weekly,family,no,few_times_a_month,married,yes,1.0,376.0,Tanzania,,35450.0,9.0,40885.0,21.0,25.7342465753
1512042465.0,M,145.0,5+,5.0,pay_rent,,,high_school,50000.0,monthly,facebook,no,daily,married,no,1.0,319.0,Tanzania,Dar es Salaam,48080.0,9.0,52660.0,21.0,50.495890411
1909028856.0,F,649.0,2,3.0,pay_rent,1,3.0,college,125000.0,monthly,friend,no,daily,long-term,yes,1.0,279.0,Tanzania,,5800.0,4.0,51855.0,26.0,28.9205479452
8634554863.0,M,126.0,5+,6.0,pay_rent,,,college,1000000.0,monthly,facebook,no,daily,single,no,2.0,385.0,Tanzania,,75000.0,2.0,129530.0,28.0,34.597260274
7222539877.0,M,230.0,5+,8.0,own_home,5+,6.0,college,88000.0,monthly,facebook,yes,few_times_a_month,married,yes,2.0,250.0,Tanzania,Dar es Salaam,14900.0,9.0,95420.0,21.0,37.3342465753
2461249534.0,F,436.0,2,6.0,pay_rent,,,college,15.0,monthly,facebook,no,few_times_a_week,single,no,3.0,419.0,Tanzania,,34550.0,14.0,35640.0,16.0,44.8904109589
7108459544.0,M,3710.0,2,3.0,pay_rent,5+,11.0,college,15000.0,monthly,facebook,no,few_times_a_month,long-term,yes,2.0,277.0,Tanzania,Dar es Salaam,1000.0,2.0,4003.0,2.0,33.1534246575
4646477741.0,M,384.0,3,2.0,pay_rent,3,2.0,college,15000.0,monthly,facebook,no,few_times_a_week,single,yes,2.0,360.0,Tanzania,,763.0,2.0,1500.0,1.0,31.6465753425
8155541862.0,F,181.0,5+,10.0,pay_rent,,,college,50000.0,monthly,friend,no,daily,married,no,1.0,256.0,Tanzania,,41830.0,5.0,22450.0,7.0,34.095890411
5958277187.0,F,4789.0,5+,10.0,pay_rent,5+,10.0,high_school,20.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,326.0,Tanzania,Dar es Salaam,60730.0,15.0,15400.0,8.0,28.402739726
7472748908.0,M,81.0,5+,10.0,pay_rent,4,11.0,high_school,20000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,246.0,Tanzania,,1050.0,3.0,0.0,0.0,30.1561643836
1064638493.0,M,870.0,3,2.0,pay_rent,4,4.0,high_school,3000.0,weekly,facebook,yes,daily,married,yes,1.0,326.0,Tanzania,,12300.0,3.0,24625.0,7.0,26.5863013699
7278699629.0,M,1554.0,1,3.0,pay_rent,,,college,1500.0,daily,facebook,no,few_times_a_week,single,no,49.0,242.0,Tanzania,,4700.0,3.0,4940.0,2.0,25.3095890411
5732259298.0,F,393.0,5+,2.0,pay_rent,4,4.0,college,20000.0,monthly,friend,yes,few_times_a_week,married,yes,1.0,257.0,Tanzania,,17955.0,16.0,16220.0,9.0,26.9917808219
6572992960.0,F,51.0,4,2.0,pay_rent,3,5.0,college,20000.0,monthly,friend,yes,daily,married,yes,1.0,253.0,Tanzania,,14861.0,16.0,28538.0,14.0,48.6191780822
9927346812.0,M,803.0,1,7.0,pay_rent,1,7.0,college,59000.0,monthly,google_play_store,yes,few_times_a_week,single,yes,2.0,285.0,Tanzania,,38360.0,14.0,50082.0,16.0,31.6849315068
2562664921.0,M,40.0,4,10.0,pay_rent,3,8.0,college,30000.0,monthly,friend,no,few_times_a_week,single,yes,3.0,314.0,Tanzania,,28500.0,4.0,31097.0,26.0,38.6821917808
1884909893.0,F,1642.0,5+,3.0,pay_rent,3,4.0,college,20000.0,monthly,google_play_store,no,few_times_a_month,single,yes,3.0,261.0,Tanzania,,72900.0,10.0,91634.0,20.0,36.2739726027
1295557792.0,M,1433.0,4,4.0,pay_rent,3,4.0,high_school,12000.0,monthly,facebook,yes,daily,married,yes,1.0,329.0,Tanzania,,33300.0,22.0,17950.0,8.0,32.6438356164
7502458411.0,M,121.0,5+,11.0,pay_rent,,,high_school,400.0,daily,google_play_store,no,daily,married,no,4.0,292.0,Tanzania,,11950.0,7.0,41435.0,23.0,37.5232876712
1647229846.0,M,486.0,5+,4.0,own_home,5+,7.0,college,79000.0,monthly,facebook,no,daily,married,yes,1.0,388.0,Tanzania,,20215.0,17.0,20845.0,13.0,45.4657534247
2016018499.0,F,214.0,0,6.0,student_housing,,,high_school,2000.0,monthly,google_play_store,no,few_times_a_month,single,no,,,,,,,,,22.3835616438
8258117248.0,M,811.0,2,3.0,pay_rent,3,4.0,college,3500.0,daily,facebook,yes,daily,married,yes,1.0,300.0,Tanzania,,30020.0,5.0,68987.0,25.0,30.402739726
9562149901.0,M,228.0,5+,0.0,pay_rent,5+,0.0,college,45000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,333.0,Tanzania,,23760.0,7.0,24603.0,23.0,42.7698630137
5618080444.0,M,506.0,2,1.0,pay_rent,3,2.0,college,35000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,432.0,Tanzania,,41522.0,14.0,28850.0,16.0,34.704109589
1963789232.0,M,197.0,5+,10.0,own_home,4,2.0,high_school,15000.0,monthly,friend,no,few_times_a_week,married,yes,2.0,265.0,Tanzania,,1200.0,1.0,1030.0,1.0,29.6164383562
2623733104.0,F,1137.0,5+,11.0,pay_rent,1,10.0,high_school,40000.0,monthly,facebook,no,few_times_a_week,alternative,yes,30.0,235.0,Tanzania,,61010.0,12.0,25591.0,18.0,32.9150684932
9656418246.0,M,76.0,3,5.0,pay_rent,2,4.0,college,25000.0,monthly,facebook,no,few_times_a_month,married,yes,3.0,310.0,Tanzania,,439510.0,19.0,59019.0,11.0,53.9506849315
7349042414.0,M,545.0,2,8.0,pay_rent,5+,8.0,high_school,33000.0,monthly,facebook,no,daily,long-term,yes,2.0,282.0,Tanzania,Dar es Salaam,86950.0,15.0,23432.0,15.0,36.4383561644
6872355869.0,M,499.0,4,0.0,pay_rent,5+,0.0,college,53800.0,monthly,facebook,no,daily,married,yes,1.0,349.0,Tanzania,,210080.0,8.0,142864.0,22.0,33.2630136986
6527431008.0,M,580.0,4,2.0,pay_rent,5+,0.0,college,40000.0,monthly,friend,no,daily,married,yes,1.0,278.0,Tanzania,Dar es Salaam,4000.0,4.0,61603.0,24.0,34.3506849315
1447788669.0,M,684.0,4,3.0,pay_rent,,,college,30000.0,monthly,facebook,no,daily,married,no,2.0,250.0,Tanzania,,65950.0,17.0,40271.0,13.0,35.1369863014
3950963431.0,F,982.0,1,2.0,pay_rent,,,college,2000.0,monthly,friend,no,few_times_a_week,single,no,1.0,348.0,Tanzania,,50.0,1.0,23311.0,8.0,23.5506849315
4578202269.0,F,165.0,4,4.0,pay_rent,5+,4.0,high_school,20000.0,monthly,facebook,no,daily,single,yes,2.0,299.0,Tanzania,,373981.0,19.0,79681.0,11.0,40.8931506849
7054628663.0,M,1125.0,2,4.0,pay_rent,1,3.0,masters,55000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,376.0,Tanzania,,22700.0,16.0,18984.0,14.0,32.1835616438
2320175519.0,M,107.0,3,6.0,pay_rent,,,high_school,100000.0,monthly,facebook,no,daily,married,no,2.0,319.0,Tanzania,,17000.0,3.0,21170.0,6.0,48.1260273973
3602567513.0,F,296.0,5+,0.0,pay_rent,5+,0.0,college,93000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,421.0,Tanzania,,20885.0,16.0,30147.0,14.0,45.5753424658
6034981056.0,M,1640.0,4,5.0,pay_rent,5+,7.0,college,70000.0,monthly,google_play_store,no,few_times_a_week,married,yes,2.0,257.0,Tanzania,,52450.0,6.0,45329.0,24.0,30.7479452055
7377428334.0,M,618.0,1,0.0,pay_rent,0,5.0,high_school,6000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,290.0,Tanzania,,12100.0,15.0,3560.0,5.0,30.9917808219
3079511469.0,M,336.0,3,11.0,pay_rent,2,11.0,college,40000.0,monthly,friend,no,few_times_a_week,single,yes,2.0,248.0,Tanzania,,3640.0,6.0,4080.0,4.0,28.3369863014
4042825054.0,F,105.0,2,1.0,pay_rent,0,10.0,college,40000.0,monthly,facebook,no,few_times_a_month,single,yes,1.0,422.0,Tanzania,,23300.0,7.0,15320.0,9.0,32.7698630137
7356239267.0,M,272.0,5+,11.0,pay_rent,5+,11.0,college,150000.0,monthly,facebook,no,daily,married,yes,2.0,351.0,Tanzania,,0.0,0.0,3800.0,2.0,48.4794520548
7331238292.0,M,420.0,5+,11.0,pay_rent,5+,11.0,college,7000.0,monthly,google_play_store,yes,daily,married,yes,1.0,264.0,Tanzania,,30673.0,12.0,37168.0,18.0,39.9178082192
9123965963.0,F,380.0,1,0.0,pay_rent,1,1.0,masters,25000.0,monthly,friend,no,few_times_a_week,single,yes,2.0,437.0,Tanzania,,17470.0,5.0,46657.0,25.0,32.6
2901782279.0,M,1114.0,5+,11.0,with_family,5+,5.0,college,35000.0,monthly,friend,no,daily,long-term,yes,3.0,263.0,Tanzania,,23000.0,10.0,22220.0,20.0,27.7643835616
3152634654.0,M,26.0,2,3.0,own_home,5+,0.0,college,40000.0,monthly,friend,no,daily,married,yes,3.0,307.0,Tanzania,Dar es Salaam,5100.0,3.0,10090.0,6.0,42.4219178082
4337834140.0,F,241.0,5+,3.0,pay_rent,4,7.0,college,20000.0,monthly,facebook,no,few_times_a_week,married,yes,4.0,259.0,Tanzania,,26600.0,10.0,31250.0,20.0,36.4520547945
1107199557.0,M,349.0,3,4.0,own_home,1,2.0,masters,100000.0,monthly,facebook,no,daily,married,yes,1.0,421.0,Tanzania,,31500.0,5.0,41210.0,25.0,35.1616438356
2201817874.0,M,4990.0,2,2.0,with_family,3,3.0,college,30000.0,monthly,facebook,no,few_times_a_month,married,yes,5.0,257.0,Tanzania,,3500.0,3.0,3647.0,5.0,36.6520547945
7083488094.0,M,80.0,5+,4.0,pay_rent,5+,5.0,high_school,35000.0,monthly,friend,no,daily,married,yes,1.0,249.0,Tanzania,,50.0,1.0,0.0,0.0,42.1479452055
6366858080.0,M,595.0,5+,11.0,pay_rent,5+,11.0,college,30000.0,monthly,google_play_store,no,daily,married,yes,1.0,340.0,Tanzania,Dar es Salaam,20650.0,12.0,35205.0,18.0,33.9863013699
5631408893.0,M,1288.0,2,3.0,pay_rent,5+,0.0,college,150000.0,monthly,facebook,no,daily,married,yes,2.0,363.0,Tanzania,,11000.0,2.0,52110.0,28.0,39.0575342466
9972724218.0,M,598.0,2,3.0,pay_rent,2,0.0,college,20000.0,monthly,google_play_store,no,few_times_a_week,single,yes,8.0,235.0,Tanzania,,22477.0,12.0,18930.0,5.0,25.6904109589
1315659637.0,M,171.0,2,3.0,pay_rent,1,6.0,high_school,20000.0,monthly,friend,no,few_times_a_week,single,yes,2.0,242.0,Tanzania,,19050.0,13.0,18441.0,17.0,32.7479452055
7366844365.0,M,1554.0,1,0.0,pay_rent,1,4.0,college,40000.0,monthly,google_play_store,yes,daily,single,yes,2.0,283.0,Tanzania,,141018.0,14.0,34629.0,16.0,26.2164383562
2033348143.0,F,1690.0,2,3.0,own_home,1,3.0,college,12000.0,monthly,google_play_store,no,daily,long-term,yes,2.0,319.0,Tanzania,,396.0,4.0,2888.0,7.0,25.4273972603
3200903086.0,F,341.0,5+,2.0,own_home,4,5.0,college,30000.0,monthly,facebook,no,daily,married,yes,1.0,380.0,Tanzania,,38460.0,16.0,44330.0,14.0,52.9835616438
5281600996.0,M,246.0,5+,11.0,own_home,5+,3.0,college,50.0,monthly,google_play_store,no,daily,married,yes,6.0,335.0,Tanzania,,30800.0,7.0,33580.0,23.0,35.7589041096
3431150888.0,F,899.0,3,1.0,pay_rent,4,5.0,masters,51690.0,monthly,facebook,no,few_times_a_month,single,yes,5.0,271.0,Tanzania,,88100.0,8.0,109675.0,22.0,34.8219178082
2001759865.0,M,390.0,5+,10.0,pay_rent,5+,6.0,college,10000.0,monthly,google_play_store,yes,daily,married,yes,2.0,408.0,Tanzania,,19750.0,17.0,22365.0,13.0,34.9342465753
5849887456.0,F,209.0,4,5.0,pay_rent,,,college,0.0,daily,friend,no,daily,married,no,,,,,,,,,38.0109589041
1862148446.0,F,367.0,5+,11.0,own_home,,,college,300000.0,monthly,friend,no,daily,married,no,2.0,239.0,Tanzania,,20.0,1.0,0.0,0.0,35.9369863014
3460588992.0,M,809.0,4,4.0,pay_rent,2,2.0,college,75000.0,monthly,family,no,daily,married,yes,2.0,332.0,Tanzania,,43910.0,19.0,12387.0,10.0,24.3698630137
6127719079.0,M,1573.0,3,4.0,pay_rent,4,7.0,college,13000.0,monthly,friend,yes,few_times_a_week,married,yes,4.0,252.0,Tanzania,,42528.0,16.0,16122.0,14.0,29.2712328767
1424189176.0,M,552.0,1,4.0,pay_rent,3,1.0,college,30000.0,monthly,google_play_store,no,few_times_a_week,married,yes,2.0,342.0,Tanzania,,79700.0,11.0,69719.0,19.0,33.9698630137
2751143085.0,M,1190.0,1,11.0,pay_rent,1,11.0,high_school,21000.0,monthly,google_play_store,no,daily,married,yes,1.0,367.0,Tanzania,Dar es Salaam,25590.0,20.0,18527.0,10.0,29.3452054795
7336051313.0,M,238.0,4,4.0,pay_rent,,,college,8000.0,weekly,twitter,no,few_times_a_week,single,no,2.0,246.0,Tanzania,,19200.0,7.0,27150.0,22.0,31.4630136986
2133314717.0,M,366.0,5+,5.0,own_home,5+,5.0,college,50000.0,monthly,facebook,no,daily,married,no,1.0,284.0,Tanzania,,29077.0,4.0,39300.0,26.0,57.1287671233
5115392371.0,,128.0,5+,11.0,own_home,,,college,100000.0,monthly,facebook,no,few_times_a_week,married,no,1.0,389.0,Tanzania,Dar es Salaam,52000.0,8.0,60660.0,22.0,41.5178082192
5555593102.0,M,2645.0,5+,8.0,pay_rent,5+,2.0,high_school,35000.0,monthly,google_play_store,no,few_times_a_week,married,yes,3.0,367.0,Tanzania,Dar es Salaam,20634.0,10.0,28564.0,20.0,40.2465753425
2258471198.0,M,4316.0,5+,4.0,pay_rent,5+,4.0,college,15000.0,daily,facebook,no,daily,married,yes,9.0,330.0,Tanzania,,42630.0,15.0,50057.0,15.0,32.597260274
5167938983.0,M,1156.0,4,10.0,pay_rent,4,6.0,college,28000.0,monthly,google_play_store,yes,daily,alternative,yes,3.0,261.0,Tanzania,,128450.0,17.0,147400.0,13.0,36.3780821918
3561640239.0,M,2028.0,4,4.0,with_family,4,2.0,college,50.0,monthly,facebook,yes,daily,married,yes,11.0,243.0,Tanzania,Dar es Salaam,0.0,0.0,7990.0,9.0,28.6684931507
4881579468.0,M,495.0,3,4.0,pay_rent,3,5.0,college,35000.0,monthly,friend,yes,daily,long-term,yes,2.0,232.0,Tanzania,,36100.0,12.0,40408.0,18.0,29.1369863014
5816669626.0,M,656.0,2,5.0,pay_rent,,,high_school,1000.0,daily,facebook,yes,daily,married,no,1.0,351.0,Tanzania,,31100.0,11.0,18668.0,19.0,30.8712328767
5123229643.0,M,853.0,2,7.0,pay_rent,2,3.0,college,10000.0,monthly,friend,yes,daily,married,yes,2.0,252.0,Tanzania,,6711.0,4.0,77615.0,26.0,25.2849315068
5340508208.0,M,385.0,5+,3.0,pay_rent,5+,4.0,high_school,8000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,283.0,Tanzania,,9300.0,9.0,34037.0,21.0,35.5835616438
6371585770.0,M,156.0,4,2.0,pay_rent,3,5.0,high_school,10000.0,monthly,friend,no,few_times_a_month,single,yes,1.0,344.0,Tanzania,Dar es Salaam,1500.0,1.0,2000.0,1.0,34.4849315068
7546148851.0,M,1059.0,4,6.0,pay_rent,,,college,35000.0,monthly,friend,yes,few_times_a_week,single,no,3.0,249.0,Tanzania,Dar es Salaam,53380.0,14.0,55339.0,16.0,33.8054794521
7814589083.0,M,314.0,5+,6.0,own_home,,,college,8000.0,monthly,facebook,no,few_times_a_week,married,no,2.0,248.0,Tanzania,,7778.0,18.0,13580.0,12.0,38.6164383562
3030876671.0,F,135.0,4,0.0,pay_rent,5+,0.0,college,30000.0,monthly,twitter,no,daily,married,yes,1.0,236.0,Tanzania,Dar es Salaam,1750.0,3.0,27500.0,12.0,40.8438356164
3449899345.0,F,55.0,3,2.0,own_home,,,college,0.0,monthly,facebook,no,few_times_a_week,married,no,8.0,309.0,Tanzania,Dar es Salaam,34560.0,14.0,32270.0,16.0,31.9917808219
1361970426.0,F,279.0,,,,,,,,,facebook,yes,few_times_a_week,,,1.0,246.0,Tanzania,,52176.0,11.0,85539.0,19.0,29.8465753425
2567699254.0,M,198.0,2,3.0,own_home,,,college,900.0,daily,facebook,yes,daily,married,no,1.0,362.0,Tanzania,Dar es Salaam,31400.0,9.0,95515.0,21.0,41.901369863
6406939440.0,M,384.0,0,9.0,pay_rent,5+,10.0,high_school,25000.0,monthly,twitter,yes,daily,married,yes,49.0,220.0,Tanzania,,16610.0,15.0,697.0,2.0,33.3068493151
2974664625.0,M,299.0,,,,,,,,,family,no,few_times_a_week,,,30.0,224.0,Tanzania,,28330.0,8.0,25379.0,22.0,29.704109589
5574393088.0,F,828.0,2,4.0,pay_rent,,,college,4500.0,weekly,friend,yes,daily,single,no,2.0,324.0,Tanzania,,63395.0,21.0,68584.0,9.0,31.0328767123
5514618037.0,F,129.0,0,11.0,pay_rent,2,0.0,college,25400.0,monthly,friend,no,few_times_a_month,long-term,yes,1.0,421.0,Tanzania,,13570.0,12.0,20129.0,18.0,34.104109589
4883971352.0,M,694.0,1,2.0,pay_rent,5+,0.0,college,20000.0,monthly,friend,yes,few_times_a_week,married,yes,1.0,421.0,Tanzania,,80100.0,9.0,22677.0,9.0,31.1890410959
4732601069.0,M,220.0,5+,5.0,pay_rent,5+,5.0,college,900.0,daily,facebook,yes,few_times_a_week,married,yes,1.0,227.0,Tanzania,,22920.0,13.0,32484.0,17.0,39.3698630137
4908096316.0,M,857.0,5+,5.0,pay_rent,5+,1.0,college,100000.0,monthly,facebook,no,few_times_a_week,married,yes,2.0,413.0,Tanzania,,65450.0,13.0,40240.0,17.0,34.304109589
6980434746.0,M,403.0,3,1.0,pay_rent,2,2.0,college,90000.0,monthly,friend,no,daily,married,yes,1.0,222.0,Tanzania,Dar es Salaam,55500.0,5.0,138119.0,25.0,36.7589041096
3282108906.0,M,1039.0,5+,5.0,pay_rent,5+,5.0,college,20000.0,monthly,family,yes,daily,married,yes,8.0,236.0,Tanzania,,3000.0,1.0,1030.0,1.0,30.2356164384
5801463353.0,F,1044.0,5+,11.0,with_family,,,college,4000.0,weekly,friend,yes,daily,single,no,3.0,286.0,Tanzania,,53950.0,12.0,61215.0,18.0,
7962463991.0,F,1467.0,0,10.0,pay_rent,,,college,,,friend,yes,few_times_a_week,married,,1.0,221.0,Tanzania,,39230.0,7.0,41681.0,23.0,29.4246575342
5682976418.0,M,81.0,5+,6.0,pay_rent,,,college,100000.0,monthly,facebook,yes,few_times_a_week,married,no,1.0,222.0,Tanzania,,80350.0,16.0,64826.0,14.0,43.1095890411
4116829921.0,M,170.0,5+,5.0,with_family,5+,4.0,college,22000.0,monthly,friend,no,few_times_a_week,long-term,yes,5.0,234.0,Tanzania,,132600.0,14.0,142704.0,16.0,28.4328767123
8740760572.0,M,1264.0,2,6.0,pay_rent,5+,4.0,college,30000.0,monthly,friend,no,daily,long-term,yes,1.0,390.0,Tanzania,,13600.0,3.0,54130.0,27.0,26.9178082192
8714622022.0,F,647.0,5+,5.0,pay_rent,5+,2.0,college,15000.0,monthly,friend,yes,few_times_a_week,married,yes,4.0,311.0,Tanzania,Dar es Salaam,2000.0,2.0,3730.0,5.0,36.0136986301
